2024-02-28 10:03:50,319: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-28 10:03:50,320: root: INFO: Current backtesting datetime 2020-01-11 09:25:00-05:00
2024-02-28 10:03:50,320: root: INFO: Current backtesting datetime 2020-01-11 09:25:00-05:00
2024-02-28 10:03:50,320: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-28 10:03:50,320: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-02-28 10:03:50,321: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-28 10:03:50,321: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-02-28 10:03:50,321: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-28 10:03:50,322: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-28 10:03:50[0m
2024-02-28 10:03:50,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-28 10:03:50,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-28 10:03:50,935: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-28 10:03:50[0m
2024-02-28 10:03:50,936: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-28 10:03:50,936: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-02-28 10:03:50,936: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-28 10:03:50[0m
2024-02-28 10:03:50,937: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-28 10:03:50,937: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-28 10:03:51,432: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-28 10:03:51[0m
2024-02-28 10:03:51,433: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-28 10:03:51,433: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-02-28 10:03:51,433: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-28 10:03:51[0m
2024-02-28 10:03:51,433: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-28 10:03:51,434: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-28 10:03:52,501: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-28 10:03:52[0m
2024-02-28 10:03:52,504: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-28 10:03:52,504: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-02-28 10:03:52,504: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-28 10:03:52[0m
2024-02-28 10:03:52,504: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-28 10:03:52,506: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-28 10:03:53,061: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-28 10:03:53[0m
2024-02-28 10:03:53,112: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-28 10:03:53,113: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-02-28 10:03:53,122: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-28 10:03:53[0m
2024-02-28 10:03:53,122: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-28 10:03:53,123: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-28 10:03:53,528: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-28 10:03:53[0m
2024-02-28 10:03:53,529: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-28 10:03:53,529: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-02-28 10:03:53,529: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-28 10:03:53,530: root: INFO: Current backtesting datetime 2020-01-18 09:25:00-05:00
